id	product_type	google_product_category	link	title	description	image_link	price	condition	shipping_weight	upc	ean	jan	isbn	availability	brand	gtin	mpn	identifier_exists
224	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-oak-village-7mm-nature-oil.html	Kahrs Habitat Oak Village 7mm Nature Oil wood floor	"Kahrs Linnea Oak Village 7mm 1 strip engineered wood floor. Part of the Kahrs Linnea Habitat Collection, sporting the longest boards ever seen in the Linnea range. "	http://www.woodfloorshop.co/images/source/kahrs-oak/linnea-habitat-oak-village-r.500.jpg	33.66	new	0					in stock	Kahrs Flooring		37107AEKF0KW180	TRUE
227	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-oak-outpost-7mm-nature-oil.html	Kahrs Habitat Oak Outpost 7mm Nature Oil wood floor	Kahrs Habitat Linnea Oak Outpost 7mm 1 strip engineered wood floor.Oak Outpost is abrushed and stained oiled rustic grade floor with cracks and knots that enhance the natural wood feeling.	http://www.woodfloorshop.co/images/source/kahrs-oak/linnea-oak-outpost-p.500.jpg	33.66	new	0					in stock	Kahrs Flooring		37107AEKFMKW180 	TRUE
228	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-walnut-statue-7mm-matt-lac.html	Kahrs Habitat Walnut Statue 7mm Matt Lac	Kahrs Linnea Walnut Statue 7mm 1strip engineered wood floor.Walnut Statue is a clean grade walnut floor with somecolour variation. It&#39;s long size gives the floor additional depth.	http://www.woodfloorshop.co/images/source/kahrs-walnut/walnutstatue.500.jpg	34.68	new	0					in stock	Kahrs Flooring		37101FVA 09KW180	TRUE
230	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-walnut-rain-7mm-nature-oil-2-strip.html	Kahrs Lodge Walnut Rain 7mm Nature Oil 2 strip	Kahrs Linnea Lodge Walnut Rain 7mm 2 strip oiled engineered wood floor.Walnut rain is a character gradewalnut floor with typical walnut colour variations.	http://www.woodfloorshop.co/images/source/kahrs-walnut/Walnut-Rain-r.500.jpg	27.54	new	0					in stock	Kahrs Flooring		372085VAF0KW	TRUE
240	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-oak-tide-7mm-matt-lac-2-strip.html	Kahrs Lodge Oak Tide 7mm Matt Lac 2 strip	Kahrs Linnea Oak Lodge Tide Matt lacquer 7mm 2 strip engineered wood floor.Oak Tide with a white pigmented lacquered finish is a clean even grade with no/few knots or significant colour variation.	http://www.woodfloorshop.co/images/source/kahrs-oak/linnea-oak_tide_r.500.jpg	25.50	new	0					in stock	Kahrs Flooring		372034EK0VKW 0	TRUE
232	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-ash-blizzard-7mm-satin-lac-2-strip.html	Kahrs Linnea Lodge Ash Blizzard 7mm Matt Lac 2 strip Engineered wood floor	Kahrs Linnea Lodge Ash Blizzard 7mm 2 strip white stained matt lacquered engineered wood floor.Ash Blizzard is an extra white stained pigmentedfloor..Part of the Kahrs Linnea Lodge Collection.	http://www.woodfloorshop.co/images/source/kahrs-ash/Ash-Blizzard-r.500.jpg	21.42	new	0					in stock	Kahrs Flooring		372016AKW1KW	TRUE
233	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-beech-autumn-7mm-satin-lac-2-strip.html	Kahrs Linnea Lodge Beech Autumn 7mm Satin Lac 2 strip	"Kahrs Linnea Lodge Beech Autumn 7mm 2 strip satin lacquered engineered wood floor.Beech Autumn is a flamey grade with colour variation, may contain some knots."	http://www.woodfloorshop.co/images/source/kahrs-beech/Beech-Autumn-r.500.jpg	21.42	new	0					in stock	Kahrs Flooring		372016BK50KW 0	TRUE
235	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-maple-summer-7mm-nature-oil-2-strip.html	Kahrs Linnea Lodge Maple Summer 7mm Nature Oil 2 strip	"Kahrs Linnea Lodge Maple Summer 7mm 2 strip satin lacquered engineered wood floor.Hard Maple Summer is a flamey grade with colour variation, may contain some knots."	http://www.woodfloorshop.co/images/source/kahrs-maple/Hard-Maple-Summer-r.500.jpg	23.46	new	0					in stock	Kahrs Flooring		372085APF0KW	TRUE
236	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-cherry-winter-7mm-satin-lac-2-strip.html	Kahrs Linnea Lodge Cherry Winter 7mm Satin Lac 2 strip	Kahrs Linnea Lodge Cherry Winter 7mm 2 strip satin lacquered engineered wood floor.Cherry Winter is a clean even grade with no/few knots or significant colour variation.	http://www.woodfloorshop.co/images/source/kahrs-cherry/Cherry-Winter-r.500.jpg	22.44	new	0					in stock	Kahrs Flooring		372016CH50KW	TRUE
234	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-beech-autumn-7mm-satin-lac-2-strip-p234.html	Kahrs Linnea Lodge Maple Spring 7mm Satin Lac 2 strip	Kahrs Linnea Lodge Maple Spring 7mm 2 strip satin lacquered engineered wood floor.Hard Maple Spring is a clean even city grade with no/few knots or significant colour variation.	http://www.woodfloorshop.co/images/source/kahrs-maple/Hard-Maple-Spring-r.500.jpg	22.44	new	0					in stock	Kahrs Flooring		372016AP50KW	TRUE
237	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Linnea Seven	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-linnea-seven/kahrs-oak-breeze-7mm-nature-oil.html	Kahrs Oak Breeze 7mm Nature Oil 2 strip	Kahrs Linnea Oak Breeze 7mm 2 strip engineered wood floor.Oak Breeze is a clean even grade with no/few knots or significant colour variation.	http://www.woodfloorshop.co/images/source/kahrs-oak/linnea-oak-breeze-r.500.jpg	25.50	new	0					in stock	Kahrs Flooring		372034EKF0KW 0	TRUE
99	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Nordic Naturals	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-nordic-naturals/kahrs-ash-gothenburg.html	Kahrs Ash Gothenburg 15mm 2 Strip Engineered Floor	Kahrs Ash Gothenburg 15mm A clean City grade 2 Strip Engineered Floor	http://www.woodfloorshop.co/images/source/kahrs-ash/ash-gothenburg-r.500.jpg	48.96	new	0					in stock	Kahrs Flooring		152N55AK50KW	TRUE
103	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Nordic Naturals	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/kahrs-nordic-naturals/kahrs-beech-viborg.html	Kahrs Beech Viborg 3 strip satin lacquer wood floor	Kahrs Beech Viborg 3 strip satin lacquer wood floorwith lighter surface wood and the reddish core of beech.Wood speciesBeechDesign3-strip	http://www.woodfloorshop.co/images/source/kahrs-beech/beech_viborg_r.500.jpg	34.68	new	0					in stock	Kahrs Flooring		153N18BK50KW	TRUE
382	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Kahrs Nordic Naturals	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/kahrs-nordic-naturals/kahrs-beech-hellerup-3-strip-15mm-satin-lac-wood-floor.html	Kahrs Beech Hellerup 3 strip 15mm satin lac wood floor	"Kahrs Kahrs Beech Hellerup 3 strip 15mm satin lacquer wood floorA slightly reddish Light beechwood. The strips are selected to provide a subdued, harmonious impression"	http://www.woodfloorshop.co/images/source/kahrs-beech/beech-hellerup-r.500.jpg	33.66	new	0					in stock	Kahrs Flooring		153N55BK50KW	TRUE
309	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection > Kahrs Shine	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/kahrs-ash-black-silver-15mm-1-strip-engineered-floor.html	Kahrs Shine Ash Black Silver 15mm 1 strip Engineered Floor	"Kahrs Ash Shine Black Silver has Black Stain with Silver Metallic in Pores, finished with high Gloss Lacquer with a 3.6mm wear layer, based on a city grade."	http://www.woodfloorshop.co/images/source/kahrs-ash/ash-blacksilver-r.500.jpg	98.94	new	0					in stock	Kahrs Flooring		151N8AAKS8KW240	TRUE
308	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection > Kahrs Shine	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/sand-collection/kahrs-ash-black-copper-15mm-1-strip-engineered-floor.html	Kahrs Shine Ash Black Copper 15mm 1 strip Engineered Floor	"Kahrs Ash Shine Black Copper has Black Stain with Copper Metallic in Pores, finished with high Gloss Lacquer with a 3.6mm wear layer, based on a city grade.Can be resanded several times"	http://www.woodfloorshop.co/images/source/kahrs-ash/ash-blackcopper-r.500.jpg	98.94	new	0					in stock	Kahrs Flooring		151N8AAKC8KW240	TRUE
304	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Sand Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/sand-collection/kahrs-ash-skagen-15mm-3-strip-engineered-floor.html	Kahrs Ash Skagen 15mm 3 strip Engineered Floor	Kahrs Ash Skagen is a classic white stained 3-strip floor based on a town grade. Matt lacquer	http://www.woodfloorshop.co/images/source/kahrs-ash/ash-skagen-r.500.jpg	48.96	new	0					in stock	Kahrs Flooring		153N18AK0VKW	TRUE
301	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Sand Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/sand-collection/kahrs-oak-sorrento-15mm-3-strip-engineered-floor.html	Kahrs Oak Sorrento 15mm 3 strip Engineered Floor	Kahrs Oak Sorrento is a classic white stained 3-strip floor Character town grade. Matt lacquer	http://www.woodfloorshop.co/images/source/kahrs-oak/sand-oak-sorrento-r.500.jpg	41.82	new	0					in stock	Kahrs Flooring		153N38EK0VKW0	TRUE
303	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Sand Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/sand-collection/kahrs-oak-brighton-15mm-1-strip-engineered-floor.html	Kahrs Oak Brighton 15mm 1 strip Engineered Floor	"Kahrs Oak Brighton is an exclusive white pigmented, matt lacquer 1-strip floor. Rustic Country grade floor.Can be resanded several times Kahrs Warranty: 30 years"	http://www.woodfloorshop.co/images/source/kahrs-oak/sand-oak-brighton-r.500.jpg	66.30	new	0					in stock	Kahrs Flooring		151L87EK0VKW210	TRUE
114	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/supreme-collection/kahrs-oak-indossati.html	Kahrs Oak Indossati 15mm Rustic Oiled Floor	Kahrs Oak Indossati is an extremely rustic board with knots and cracks which gives it a very old look. Light smoked and white stained. 	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-de-capo-oak-indossati-r.500.jpg	79.56	new	0					in stock	Kahrs Flooring		151XDDEKFHKW190	TRUE
364	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/kahrs-oak-sparuto-15mm-rustic-oiled-floor.html	Kahrs Oak Sparuto 15mm Rustic Oiled Floor	"Kahrs Oak Sparuto 15mm wood floor is an extremely rustic board with knots and cracks which gives it a very old look. It has wooden plugs randomly scattered on the board, smoking gives it a deep brown colour."	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-de-capo-oak-sparuto-r.500.jpg	79.56	new	0					in stock	Kahrs Flooring		151XDDEKFRKW190	TRUE
387	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/kahrs-oak-domo-15mm-2-strip-rustic-oiled-floor.html	Kahrs Oak Domo 15mm 2 strip Rustic Oiled Floor	Kahrs Oak Domo 2-strip 15mm wood floor is an extremely rustic board with knots and cracks which gives it a very old look. Smoking gives it a deep brown colour. Oiled Surface	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-de-capo-oak-domo-r.500.jpg	57.12	new	0					in stock	Kahrs Flooring		152XDDEKFPKW190	TRUE
389	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/kahrs-oak-dussato-15mm-2-strip-rustic-oiled-floor.html	Kahrs Oak Dussato 15mm 2 strip Rustic Oiled Floor	Kahrs Oak Dussato 2 strip 15mm wood floor is an extremely rustic board Smoked and white oiled surface with knots and cracks which gives it a very old look.	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-de-capo-oak-dussato-r.500.jpg	57.12	new	0					in stock	Kahrs Flooring		152XDDEKFHKW190	TRUE
121	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/kahrs-floors/kahrs-collections/supreme-collection/kahrs-oak-grande-casa.html	Kahrs Oak Grande Casa 20mm T&G Oiled Wood Floor	"Kahrs Oak Casa. A rustic, 20mm handscraped 1 strip wood floor that contains knots and cracks. "	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-grand-oak-casa-r.500.jpg	84.66	new	0					in stock	Kahrs Flooring		201XCDEKF0KE280	TRUE
366	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/-kahrs-oak-manor-20mm-t-g-oiled-wood-floor.html	 Kahrs Oak Grande Manor 20mm T&G Oiled Wood Floor	"Kahrs Oak Manor is a 20mm white washed and hand scraped 20mm wood board . It contains knots and cracks. Bevelled 4-sided,Brushed,Handscraped. Oiled Surface"	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-grand-oak-manor-r.500.jpg	86.70	new	0					in stock	Kahrs Flooring		201XABEKFVKE280	TRUE
368	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection > Kahrs Smaland	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/kahrs-smaland/kahrs-oak-handbord-15mm-rustic-oiled-floor.html	Kahrs Oak Handbord 15mm Rustic Oiled Floor	Kahrs Oak Supreme Smaland Handbord 15mm rustic 1 strip - Kahrs Warranty 30 Years	http://www.woodfloorshop.co/images/source/kahrs-oak/smaland-Oak_Handbord-p.500.jpg	83.64	new	0					in stock	Kahrs Flooring		151NDSEK06KW240	TRUE
386	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/kahrs-oak-unico-15mm-rustic-oiled-floor.html	Kahrs Oak Unico 15mm Rustic Oiled Floor	"Kahrs Oak Unico 15mm wood floor is an extremely rustic board with knots and cracks which gives it a very old look. It has wooden plugs randomly scattered on the board, smoking gives it a deep brown colour. "	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-de-capo-oak-unico-r.500.jpg	79.56	new	0					in stock	Kahrs Flooring		151XDDEKFPKW190	TRUE
385	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/kahrs-oak-chalet-grande-oiled-rustic-20mm-wood-floor.html	Kahrs Oak Chalet Grande 20mm T&G Oiled Wood Floor	"Kahrs Oak Chalet Grande rustic oiled 20mm wood floorA hand scraped, brushed and stained floor with nature oil. Smoking gives it a very old look and a grey tone"	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-grande-oak-chalet-r.500.jpg	88.74	new	0					in stock	Kahrs Flooring		201XDDEKFVKE280	TRUE
384	Engineered Wood > By Brand > Kahrs > Kahrs Collections > Supreme Collection	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/kahrs/kahrs-collections/supreme-collection/kahrs-oak-citadelle-grande-oiled-rustic-20mm-wood-floor.html	Kahrs Oak Citadelle Grande 20mm T&G Oiled Wood Floor	"Kahrs Oak Citadelle Grande oiled20mm grey wood floor A hand scraped, grey stained floor with nature oil.Grande products may continue to develop their rustic nature after the floor has been installed"	http://www.woodfloorshop.co/images/source/kahrs-oak/supreme-grande-oak-citadelle-r.500.jpg	86.70	new	0					in stock	Kahrs Flooring		201XACEKFMKE280	TRUE
